Question,Structure,Réponses,Occurrences,Nombre de réponses,Effectifs par structure,Pourcentage
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de moins de 3 500 hab.,Un opérateur numérique,,1,9,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de moins de 3 500 hab.,"Une collectivité territoriale plus grande (ex : EPCI, métropole, région)",,1,9,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de moins de 3 500 hab.,"Une association de collectivités (ex : OpenData France, FNCCR…)",,1,9,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de moins de 3 500 hab.,"Un service de l’Etat (ex : ANCT, SGAR…)",,1,9,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de moins de 3 500 hab.,Autres,,1,9,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de moins de 3 500 hab.,Sans réponse,,1,9,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,Un Assistant à la maîtrise d’ouvrage (AMO) ,0,1,5,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,Un prestataire informatique,,1,5,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,Un délégataire de service public,,1,5,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,Un opérateur public de service numérique (OPSN),,1,5,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,Une plateforme régionale d’information géographique,0,1,5,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,Un opérateur numérique,,1,5,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,"Une collectivité territoriale plus grande (ex : EPCI, métropole, région)",,1,5,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,"Une association de collectivités (ex : OpenData France, FNCCR…)",,1,5,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,"Un service de l’Etat (ex : ANCT, SGAR…)",,1,5,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,Autres,,1,5,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Communes de plus de 100 000 hab.,Sans réponse,0,1,5,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,Un Assistant à la maîtrise d’ouvrage (AMO) ,0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,Un prestataire informatique,0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,Un délégataire de service public,0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,Un opérateur public de service numérique (OPSN),0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,Une plateforme régionale d’information géographique,0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,Un opérateur numérique,0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,"Une collectivité territoriale plus grande (ex : EPCI, métropole, région)",0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,"Une association de collectivités (ex : OpenData France, FNCCR…)",0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,"Un service de l’Etat (ex : ANCT, SGAR…)",0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,Autres,0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total,Sans réponse,0,40,191,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,Un Assistant à la maîtrise d’ouvrage (AMO) ,0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,Un prestataire informatique,0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,Un délégataire de service public,0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,Un opérateur public de service numérique (OPSN),0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,Une plateforme régionale d’information géographique,0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,Un opérateur numérique,0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,"Une collectivité territoriale plus grande (ex : EPCI, métropole, région)",0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,"Une association de collectivités (ex : OpenData France, FNCCR…)",0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,"Un service de l’Etat (ex : ANCT, SGAR…)",0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,Autres,0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total hors communes < 3500 habitants,Sans réponse,0,39,182,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total pondéré,Autres,,,,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total pondéré,Un Assistant à la maîtrise d’ouvrage (AMO) ,,,,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total pondéré,Un délégataire de service public,,,,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total pondéré,Un opérateur numérique,,,,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total pondéré,Un opérateur public de service numérique (OPSN),,,,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total pondéré,Un prestataire informatique,,,,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total pondéré,"Un service de l’Etat (ex : ANCT, SGAR…)",,,,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total pondéré,"Une association de collectivités (ex : OpenData France, FNCCR…)",,,,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total pondéré,"Une collectivité territoriale plus grande (ex : EPCI, métropole, région)",,,,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Total pondéré,Une plateforme régionale d’information géographique,,,,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),Un Assistant à la maîtrise d’ouvrage (AMO) ,,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),Un prestataire informatique,,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),Un délégataire de service public,,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),Un opérateur public de service numérique (OPSN),,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),Une plateforme régionale d’information géographique,,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),Un opérateur numérique,,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),"Une collectivité territoriale plus grande (ex : EPCI, métropole, région)",,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),"Une association de collectivités (ex : OpenData France, FNCCR…)",,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),"Un service de l’Etat (ex : ANCT, SGAR…)",,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),Autres,,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un EPCI (hors métropole),Sans réponse,,8,33,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un département,Un Assistant à la maîtrise d’ouvrage (AMO) ,,2,25,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un département,Un prestataire informatique,,2,25,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un département,Un délégataire de service public,,2,25,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un département,Un opérateur public de service numérique (OPSN),,2,25,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un département,Une plateforme régionale d’information géographique,,2,25,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un département,Un opérateur numérique,,2,25,
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  ",Un département,"Une collectivité territoriale plus grande (ex : EPCI, métropole, région)",,2,25,
